Country Code,Country Name,Income Group,Region,Special Notes,Year,Fertility Rate,GDP per capita,Population
FIN,Finland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2020,1.37,49170.75215,5529543.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,1980,3.98,1865.654578,644582.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,1985,3.624,1568.638648,727461.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,1990,3.414,1713.189885,780430.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,1995,3.267,2487.040289,792246.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,2000,3.026,2015.881172,832509.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,2005,2.885,3406.568258,874923.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,2010,2.746,3469.165917,905169.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,2015,2.642,5105.262627,917200.0
FJI,Fiji,Upper middle income,East Asia & Pacific,,2020,2.495,4864.117047,920422.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1980,1.85,12738.52005,55052582.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1985,1.86,9778.085305,56569195.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1990,1.77,21865.55525,58044701.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1995,1.74,26889.42506,59543659.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2000,1.89,22416.42542,60921384.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2005,1.94,34768.1759,63188395.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2010,2.03,40676.06479,65030575.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2015,1.96,36652.92231,66548272.0
FRA,France,High income,Europe & Central Asia,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2020,1.83,39055.28293,67571107.0
FRO,Faroe Islands,High income,Europe & Central Asia,,1980,2.5,,43054.0
FRO,Faroe Islands,High income,Europe & Central Asia,,1985,2.3,,45575.0
FRO,Faroe Islands,High income,Europe & Central Asia,,1990,2.8,,47479.0
FRO,Faroe Islands,High income,Europe & Central Asia,,1995,2.5,,43805.0
FRO,Faroe Islands,High income,Europe & Central Asia,,2000,2.6,23370.90099,45660.0
FRO,Faroe Islands,High income,Europe & Central Asia,,2005,2.6,36440.38296,48291.0
FRO,Faroe Islands,High income,Europe & Central Asia,,2010,2.5,48167.4534,48410.0
FRO,Faroe Islands,High income,Europe & Central Asia,,2015,2.4,52726.74224,48816.0
FRO,Faroe Islands,High income,Europe & Central Asia,,2020,2.3,61980.29002,52415.0
